caseID,anthrax,babesiosis,blackleg_black_quarter,cbpp,colibacillosis,cowdriosis,fmd_foot_and_mouth_disease,fasciolosis,lsd_lumpy_skin_disease_,lungworm_verminous_pneumonia,pasteurellosis_pneumonic,gi_parasites,rabies,trypanosomosis,tuberculosis,zz_other,coenurosis,contagious_ecthyma_orf_,haemonchosis,hypoglycemia_pregnancy_toxemia,mange_mites,nasal_bot,pox,ppr,trichostrongylosis,brucellosis,ccpp,mastitis,camel_calf_diarrhoea,plant_poisoning,abscess,respiratory_infections,sudden_death_unkown_d,african_horse_sickness,ascaris_foals,gi_non_infectious_colic,habronemiasis,heat_stress,epizootic_lymphangitis,ulcerative_lymphangitis,resp_lower_bact,resp_upper_bact,resp_asth_lungworm,resp_viral,strangles,tetanus,hemorrhagic_septicemia,region,location,species,age,breed,sex,app_disease,user_disease
715,-1,-1,-1,-1,-1,25.4932,-1,-1,-1,0.0375257,16.3341,-1,-1,-1,-1,3.48341,-1,0.319627,-1,1.24234,0.0203068,-1,14.3111,27.0795,0.0697563,0.168866,10.8206,0.619681,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somalia,jigjiga vet clinic,Goats,13 - 24 months,Local,Female,CCPP,-1
716,6.45E-06,0.00805055,7.66E-05,0.00311045,0.07829,0.0164979,0.0353107,39.0278,0.032343,0.819729,0.0193387,58.6941,1.00E-05,0.522098,0.00687582,0.736329,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somalia,jigjiga vet clinic,Cattle,Older than 4 years,Local,Female,GI parasites,-1
717,8.32652,5.0882,14.4791,1.42655,1.32933,6.175,2.85465,3.66315,11.1583,11.0942,0.735844,5.84662,20.7454,1.74957,1.87854,3.44893,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somalia, jj vet clinic,Cattle,Older than 4 years,Local,Male,zz_Other,21
718,0.00591469,0.32297,0.00112078,0.0702892,8.10E-06,0.0103578,0.0412817,0.019558,0.0928859,98.9595,0.00683909,0.099519,0.019634,0.0389982,0.311094,2.76E-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,1,Cattle,Older than 4 years,Local,Female,Lungworm /Verminous pneumonia,-1
719,6.92E-05,0.21452,0.000935664,0.101797,0.064566,63.4535,7.46891,0.0358947,0.791296,21.879,0.00843681,1.30008,0.00182929,4.48792,0.190626,0.000613957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Geepha,Cattle,Older than 4 years,Local,Female,Cowdriosis,-1
720,0.759061,0.231977,8.49229,1.02473,0.194093,0.205467,15.6742,0.71761,51.5161,12.859,0.138141,0.956424,0.292437,2.44757,4.49086,3.00E-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,",o1",Cattle,2 - 4 years,Local,Male,LSD (Lumpy Skin Disease/,-1
721,-1,-1,-1,-1,-1,0.517393,-1,-1,-1,1.21598,35.2078,-1,-1,-1,-1,0.16166,-1,0.0368693,-1,0.0317426,0.000236375,-1,18.1365,0.739527,0.000998344,0.00504385,43.9266,0.0197098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somalia,jj vet clinic,Goats,2 - 4 years,Local,Female,zz_Other,95
722,0.0692274,0.000606829,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00014312,0.00730654,0.000420725,-1,27.8674,-1,-1,-1,-1,5.26E-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0257834,0.0310434,2.29E-07,0.0272825,-1,-1,31.0989,36.597,0.0650181,2.09296,2.11573,0.00120519,-1,Somalia,jj vet clinic,Donkey,Older than 4 years,Cross,Male,Resp_upper_bact,-1
723,0.0327073,0.15334,0.503117,46.7326,0.00210602,0.510348,7.31922,9.36E-07,29.8459,0.407709,8.35883,3.67E-05,0.000477368,0.464415,5.66923,9.98E-12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Dembi,Cattle,Older than 4 years,Local,Female,CBPP,50
724,70.4173,0.45741,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0191454,4.4044,0.673466,-1,12.7737,-1,-1,-1,-1,0.0778275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.192495,1.91702,0.148246,0.251442,-1,-1,0.239996,5.25592,0.0146323,2.65163,0.479293,0.0260397,-1,Somalia,jj vet clinic,Donkey,2 - 4 years,Local,Male,GI_non-infectious_colic,103
726,43.3108,0.43883,38.3605,0.0358636,0.0138575,0.338585,1.86009,0.000577969,3.74512,3.59735,0.0281086,0.000579774,8.2614,0.000261813,0.00810203,1.01E-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Gepa,Cattle,Older than 4 years,Local,Female,zz_Other,70
727,-1,-1,-1,-1,-1,0.00271808,-1,6.47437,-1,0.305916,1.92718,-1,-1,-1,-1,2.40901,0.000495995,5.29E-05,0.992107,0.00459879,0.000549055,7.99E-05,0.458458,65.5098,21.9147,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somalia,jj vet clinic,Sheep,0 - 6 months,Local,Female,zz_Other,12
728,5.1591,0.0578798,0.962138,0.0564267,0.00706655,0.0312908,1.30009,0.597839,2.48204,82.9612,0.00893031,0.590219,5.55495,0.0159562,0.214887,1.07E-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,arsi negele,Cattle,7 - 12 months,Local,Female,zz_Other,50
731,4.93813,0.453913,0.920928,0.0557835,0.006986,0.0309342,1.4174,1.7167,2.59098,81.7557,0.00854781,0.564939,5.31703,0.0163278,0.205683,1.78E-06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,arsi negele,Cattle,7 - 12 months,Local,Female,zz_Other,50
737,0.0138912,0.0136031,-1,-1,-1,-1,-1,-1,-1,-1,-1,52.4478,5.71717,0.00342803,-1,2.47E-12,-1,-1,-1,-1,0.00342434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32.9376,8.74524,0.00169283,0.0273947,-1,-1,0.000362971,0.00308243,0.0263617,0.00468519,0.000083283,0.0541632,-1,Oromia,arsi negele,Donkey,Older than 4 years,Local,Male,zz_Other,50
743,0.976373,0.492507,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0877411,1.02509,0.121889,-1,5.91E-14,-1,-1,-1,-1,0.0183803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0802883,0.2194,0.00316666,2.02641,-1,-1,4.31368,19.539,9.20027,61.2776,0.596141,0.0220831,-1,Oromia,arsi negele,Cattle,Older than 4 years,Exotic,Female,zz_Other,50
750,-1,-1,-1,-1,-1,13.558,-1,0.671577,-1,9.15546,19.2318,-1,-1,-1,-1,0.0188373,3.76391,16.9583,0.255687,0.223769,3.19178,3.76391,28.7587,0.315763,0.132488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somalia,jigjiga vet clinic,Sheep,2 - 4 years,Local,Female,zz_Other,50
751,38.2501,0.017837,4.38555,0.00236487,0.000296163,0.0137623,0.166008,0.0155982,0.893167,15.0487,0.000374274,0.0153994,41.185,0.000179945,0.00560661,1.62E-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,arsi negele,Cattle,13 - 24 months,Exotic,Female,zz_Other,50
753,2.19359,8.30661,1.1061,18.6255,0.493794,11.2139,3.99985,0.170003,6.17769,6.6939,18.6255,1.8308,5.61632,6.86126,6.41932,1.66574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somalia,jigjiga vet clinic,Cattle,2 - 4 years,Local,Female,zz_Other,28
754,-1,-1,-1,-1,-1,58.4566,-1,-1,-1,0.0137377,0.0549945,-1,-1,-1,-1,1.10E-11,-1,7.68049,-1,0.0132628,0.587777,-1,4.34781,0.000833414,0.0407788,2.9735,0.156946,25.6733,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,arsi negele,Goats,2 - 4 years,Local,Male,Cowdriosis,-1
757,88.006,0.0255487,6.28161,0.00338731,0.000424206,0.0197124,0.315524,5.46E-05,0.794685,0.596314,0.00086113,0.000124685,3.955,3.51E-05,0.000765236,2.13E-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,arsi negele,Cattle,2 - 4 years,Exotic,Female,zz_Other,28
758,4.33111,0.0014207,1.19967,0.000301072,7.05E-05,0.00179589,0.0200914,0.000046723,0.229194,0.370754,0.000125128,0.000042075,93.845,0.000118716,0.000292396,1.12E-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Modjo,Cattle,Older than 4 years,Local,Male,FMD (Foot & Mouth Disease),-1
759,-1,-1,-1,-1,-1,6.89E-07,-1,9.96704,-1,0.238083,0.289433,-1,-1,-1,-1,1.55E-12,1.08153,1.10151,4.28774,0.0047113,7.57975,0.0858035,0.0213168,0.00500043,75.3381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Modjo,Sheep,2 - 4 years,Local,Female,Trichostrongylosis,-1
760,-1,-1,-1,-1,-1,2.36881,-1,0.000502453,-1,2.04913,19.2465,-1,-1,-1,-1,4.98E-12,0.0105143,4.21486,0.00225754,0.32135,0.000500016,0.462392,71.3119,0.00136331,0.00985444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Modjo,Sheep,13 - 24 months,Local,Female,Pasteurellosis_pneumonic,-1
761,0.0172913,0.000583953,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.10E-06,0.0155354,0.000116627,-1,1.36E-11,-1,-1,-1,-1,1.64E-06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.412023,0.000142353,0.00143605,9.05E-07,0.0880087,0.00154589,5.82E-05,40.3982,50.9881,0.392124,1.95733,5.72582,0.00163953,-1,Oromia,Modjo,Horse/Mule,Older than 4 years,Local,Male,Resp_upper_bact,50
762,0.0397719,0.015573,0.0920383,0.0093584,5.49998,0.0696486,0.972652,3.86693,0.965234,81.7656,0.0045662,6.46238,0.181763,0.0188901,0.035639,2.30E-06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Modjo,Cattle,Older than 4 years,Local,Male,GI parasites,-1
763,-1,-1,-1,-1,-1,2.55375,-1,0.00140345,-1,2.20912,7.43643,-1,-1,-1,-1,7.69E-12,0.0113352,7.391,0.0024338,0.00427703,0.000539054,3.49934,76.8795,0.00676451,0.00410042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Modjo,Sheep,2 - 4 years,Local,Male,Pasteurellosis_pneumonic,-1
764,0.187563,3.16818,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.3725,18.5493,3.14216,-1,1.60E-12,-1,-1,-1,-1,0.227696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00438283,33.0918,1.02712,0.0120656,10.3986,2.47473,2.47115,0.25644,0.415999,0.185594,0.0474106,0.0126739,7.95463,-1,Oromia,Modjo,Horse/Mule,Older than 4 years,Local,Male,GI parasites,-1
765,0.187563,3.16818,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.3725,18.5493,3.14216,-1,1.60E-12,-1,-1,-1,-1,0.227696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00438283,33.0918,1.02712,0.0120656,10.3986,2.47473,2.47115,0.25644,0.415999,0.185594,0.0474106,0.0126739,7.95463,-1,Oromia,Modjo,Horse/Mule,Older than 4 years,Local,Male,GI parasites,-1
766,0.000742903,0.00109467,0.00397745,0.0141593,6.5095,0.0211288,0.345846,6.76463,0.0180297,6.61834,0.00332641,79.3592,0.00339517,0.144413,0.19221,3.43E-06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,modjo,Cattle,Older than 4 years,Local,Female,GI parasites,-1
767,0.0452035,0.0176998,0.153181,0.0244597,7.48401,0.0791605,2.83608,10.1068,2.81445,37.7995,0.00387108,38.4589,0.0136116,0.0699852,0.0931483,1.72E-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Modjo,Cattle,2 - 4 years,Local,Male,GI parasites,-1
768,0.320833,0.0562438,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0375849,0.18382,0.412114,-1,1.83E-09,-1,-1,-1,-1,0.000201891,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.359842,0.0696083,0.0132108,3.48723,-1,-1,22.1454,8.09674,41.4182,22.2294,0.0162835,1.15334,-1,Oromia,Modjo,Donkey,Older than 4 years,Local,Male,Resp_lower_bact,-1
769,-1,-1,-1,-1,-1,2.55375,-1,0.00140345,-1,2.20912,7.43643,-1,-1,-1,-1,7.69E-12,0.0113352,7.391,0.0024338,0.00427703,0.000539054,3.49934,76.8795,0.00676451,0.00410042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Modjo,Sheep,2 - 4 years,Local,Female,Pasteurellosis_pneumonic,-1
770,0.8377,0.328009,2.83871,0.45328,0.0911846,0.177328,6.48742,4.80249,9.9009,67.1633,0.0717379,4.74128,0.252247,0.128177,1.7262,1.11E-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,modjo,Cattle,2 - 4 years,Local,Male,zz_Other,21
771,5.1591,0.0578798,0.962138,0.0564267,0.00706655,0.0312908,1.30009,0.597839,2.48204,82.9612,0.00893031,0.590219,5.55495,0.0159562,0.214887,1.07E-07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,modjo,Cattle,Older than 4 years,Cross,Female,zz_Other,61
772,47.9571,0.00724826,5.32264,0.0011378,0.000439639,0.00559248,0.0872529,8.41E-07,0.188314,0.0631052,0.000891767,1.75E-06,46.3662,3.05E-06,1.18E-05,3.22E-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Modjo,Cattle,Older than 4 years,Local,Male,FMD (Foot & Mouth Disease),-1
773,0.0270941,6.97463,0.212416,0.0551704,0.0155362,0.107698,2.93528,23.3491,2.85374,46.8325,0.00536803,14.3616,0.00815855,1.69674,0.564923,5.38E-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Dembi,Cattle,Older than 4 years,Local,Female,Fasciolosis,50
774,0.000284749,0.559217,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.101419,0.214971,1.48604,-1,1.79E-12,-1,-1,-1,-1,0.0481026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.57E-06,0.0187894,0.00167147,0.0291607,0.00751558,32.9906,64.1154,0.00565118,0.0154887,0.0139593,0.00412962,0.0151303,0.372535,-1,Oromia,batu,Horse/Mule,Older than 4 years,Local,Male,Ulcerative lymphangitis,-1
775,13.9565,0.118259,66.2053,0.0605122,0.0195537,0.0912442,2.42342,0.0183121,8.93184,2.16249,0.00957688,0.037548,5.95714,0.00169113,0.00658207,6.87E-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,batu,Cattle,2 - 4 years,Local,Male,zz_Other,50
776,0.00139369,0.0122184,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0925011,1.50315,0.00273132,-1,3.38E-14,-1,-1,-1,-1,0.00701028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.145451,0.802784,0.000806356,0.722331,-1,-1,7.92223,3.35343,80.784,3.44851,0.140446,1.06101,-1,Oromia,batu,Donkey,2 - 4 years,Local,Male,Resp_asth_lungworm,-1
777,0.00468573,0.0335772,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.27683,4.17959,0.00474777,-1,1.60E-14,-1,-1,-1,-1,88.2049,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0306206,0.131474,6.67399,0.0804521,-1,-1,0.00255977,0.0217381,0.264235,0.0469617,0.000834782,0.042835,-1,Oromia,batu,Donkey,Older than 4 years,Local,Male,zz_Other,105
778,0.503777,0.00565185,0.0939509,0.00550996,1.04954,0.0252772,1.02849,2.27674,1.27676,84.4907,0.000872028,8.66353,0.542431,0.0157654,0.0209833,3.02E-06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,batu,Cattle,2 - 4 years,Local,Female,GI parasites,-1
781,5.20516,7.88805,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.37689,2.08505,2.42102,-1,1.61E-11,-1,-1,-1,-1,11.0339,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0361736,3.21374,0.514529,8.53229,5.71358,17.1111,19.4849,0.141965,1.23686,1.8585,1.07687,1.32741,3.74207,-1,Oromia,batu,Horse/Mule,2 - 4 years,Local,Male,Ulcerative lymphangitis,-1
782,6.34E-05,0.0082315,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.217241,0.312427,0.00610703,-1,1.53E-14,-1,-1,-1,-1,94.2204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0559811,0.00160206,5.15019,0.00398983,-1,-1,0.000854255,0.00168177,0.011911,0.000881544,0.000137338,0.0082878,-1,Oromia,batu,Donkey,2 - 4 years,Local,Male,Mange mites,-1
783,0.41806,0.754453,0.387332,40.661,0.00537778,0.847116,5.29516,0.000692041,6.99904,27.8596,10.3369,0.0130765,0.0161985,0.0282097,6.37779,4.73E-10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,batu,Cattle,Older than 4 years,Local,Male,Lungworm /Verminous pneumonia,-1
784,-1,-1,-1,-1,-1,0.000220341,-1,67.6609,-1,0.105206,0.0371612,-1,-1,-1,-1,2.02E-10,0.0108467,0.00988562,3.60475,5.60E-06,0.455368,0.00121782,0.00771737,0.000105303,28.1066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,batu,Sheep,2 - 4 years,Cross,Male,Fasciolosis,-1
785,0.000504701,2.10227,-1,-1,-1,-1,-1,-1,-1,-1,-1,51.2249,1.34047,0.907718,-1,2.13E-14,-1,-1,-1,-1,10.5015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.20E-06,9.49022,0.10205,6.36621,0.458857,1.69605,13.5576,0.17575,0.285104,0.852273,0.108979,0.0179659,0.811623,-1,Oromia,batu,Horse/Mule,Older than 4 years,Local,Male,GI parasites,-1
786,0.00975504,0.39322,-1,-1,-1,-1,-1,-1,-1,-1,-1,13.623,1.00969,0.517007,-1,3.09E-13,-1,-1,-1,-1,1.32403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.4347,0.0769323,0.370433,0.248292,-1,-1,8.38375,7.66876,47.8799,3.47602,0.339465,0.244965,-1,Oromia,batu,Donkey,2 - 4 years,Local,Female,GI parasites,-1
787,0.00139369,0.0122184,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0925011,1.50315,0.00273132,-1,3.38E-14,-1,-1,-1,-1,0.00701028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.145451,0.802784,0.000806356,0.722331,-1,-1,7.92223,3.35343,80.784,3.44851,0.140446,1.06101,-1,Oromia,batu,Donkey,Older than 4 years,Local,Male,Resp_viral,-1
788,14.3863,2.72339,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.25588,25.2035,1.06855,-1,1.65E-11,-1,-1,-1,-1,3.29482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.27221,2.30448,1.42208,0.590357,9.83846,5.90771,6.72726,0.101799,0.886917,0.937641,0.543298,0.669696,19.8656,-1,Oromia,batu,Horse/Mule,2 - 4 years,Local,Male,Rabies,-1
789,-1,-1,-1,-1,-1,0.281788,-1,-1,-1,0.275918,0.0221702,-1,-1,-1,-1,14.2287,-1,0.0442485,-1,77.1382,0.0432991,-1,1.01122,0.158121,4.77786,0.019175,1.96545,0.0338798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somalia,jigjiga vet clinic,Goats,2 - 4 years,Local,Female,zz_Other,91
790,-1,-1,-1,-1,-1,7.80744,-1,-1,-1,0.681108,13.1478,-1,-1,-1,-1,12.1105,-1,3.97292,-1,0.115683,0.174181,-1,9.66408,14.0998,0.224794,3.38816,20.8568,13.7568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somalia,jigjiga vet clinic,Goats,2 - 4 years,Local,Female,Mastitis,-1
791,0.0749274,0.146396,1.85139,0.420176,0.0179296,0.234596,7.87466,0.114147,43.2668,14.2261,0.0467869,0.112692,0.00599551,4.63383,26.9736,1.46E-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Dembi,Cattle,Older than 4 years,Local,Male,LSD (Lumpy Skin Disease/,50
792,0.0749274,0.146396,1.85139,0.420176,0.0179296,0.234596,7.87466,0.114147,43.2668,14.2261,0.0467869,0.112692,0.00599551,4.63383,26.9736,1.46E-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Dembi,Cattle,Older than 4 years,Local,Male,LSD (Lumpy Skin Disease/,-1
793,0.000988811,1.88447,0.00340464,0.58135,0.000599671,0.0604359,0.224283,0.161761,0.39277,92.548,0.056565,1.18893,0.000917959,0.322547,2.57301,1.14E-06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Oromia,Isia,Cattle,Older than 4 years,Local,Male,Lungworm /Verminous pneumonia,-1
794,-1,-1,-1,-1,-1,1.80218,-1,-1,-1,0.00854092,0.00313051,-1,-1,-1,-1,1.2382,-1,0.213451,-1,0.151121,12.0546,-1,4.67388,1.3002,78.2544,0.041317,0.195184,0.0638006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somalia,jigjiga vet clinic,Goats,13 - 24 months,Local,Female,zz_Other,30
795,-1,-1,-1,-1,-1,0.000110325,-1,-1,-1,2.68E-06,0.468839,-1,-1,-1,-1,68.0119,-1,5.68E-08,-1,6.87E-09,1.90E-08,-1,0.27383,31.1831,0.000137041,1.69E-09,0.0620121,2.95E-08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somalia,jigjiga vet clinic,Goats,13 - 24 months,Cross,Male,zz_Other,5
796,-1,-1,-1,-1,-1,0.00103643,-1,-1,-1,0.000394628,2.08947,-1,-1,-1,-1,61.1374,-1,3.18E-06,-1,7.08E-06,1.78E-07,-1,0.154224,35.7321,0.000561332,7.79E-07,0.884843,2.59E-06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somalia,jigjiga  vet clinic,Goats,0 - 6 months,Local,Female,zz_Other,85
797,-1,-1,-1,-1,-1,1.01886,-1,-1,-1,0.0729946,9.45621,-1,-1,-1,-1,72.7237,-1,0.00980086,-1,0.345484,0.00169506,-1,3.15754,7.61272,0.119223,0.0101489,5.45692,0.0146626,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Somalia,jigjiga vet clinic,Goats,2 - 4 years,Local,Male,Pasteurellosis_pneumonic,-1
799,0.215165,0.436962,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00328863,0.397033,0.0902795,-1,13.9902,-1,-1,-1,-1,0.00577997,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00879309,0.262322,0.0179326,1.09429,-1,-1,20.6366,23.5551,0.276755,2.30731,36.5012,0.201073,-1,Somalia,jigjiga vet clinic,Donkey,2 - 4 years,Local,Male,zz_Other,53
